AID Contribution 000 US$,Magnitude,Latitude,Longitude,Total Deaths,No. Injured,No. Affected,No. Homeless,Total Affected,Reconstruction Costs 000 US$,"Reconstruction Costs, Adjusted 000 US$",Insured Damage 000 US$,"Insured Damage, Adjusted 000 US$",Total Damage 000 US$,"Total Damage, Adjusted 000 US$",CPI,duration,Start Year,Start Year GDP current US$,End Year,End Year GDP current US$
3112.6,22299.39,10.0452,31.468199999999996,13.0,16.0,204194.4,53296.4,16.0,2486096.8,3426978.4,44432.4,58378.0,452840.0,543334.6,18.6767338,1.0,1976.0,15341403660.0,1976.0,15341403660.0
3112.6,22299.39,9.0352,31.950200000000002,47.0,414.8,204194.4,54068.4,204388.0,2486096.8,3426978.4,44432.4,58378.0,454440.0,541771.6,18.6767338,1.0,1976.0,15341403660.0,1976.0,15341403660.0
731.2,17004.64,14.398599999999998,54.852,112.0,21.4,17933.8,41760.0,17933.8,59000.0,86308.2,119500.0,171199.0,14283.0,30566.0,18.6767338,1.0,1976.0,2412555426.0,1976.0,2412555426.0
731.2,17004.64,14.398599999999998,54.852,206.0,21.4,70000.0,41760.0,70000.0,59000.0,86308.2,119500.0,171199.0,14283.0,30566.0,18.6767338,1.0,1976.0,2412555426.0,1976.0,2412555426.0
7979.2,7087.166,15.528897999999998,-63.7294,1.0,8.0,62991.0,133857.6,8.0,2486096.8,3426978.4,49400.0,83592.4,73140.0,128514.2,18.6767338,1.0,1976.0,13789579903.0,1976.0,13789579903.0
2157.6,6875.9,32.896,-14.034,3.0,2769.8,3032.0,4324.0,2223.8,2520012.6,2992040.6,166000.0,227083.6,38030.8,60464.4,18.6767338,2.0,1976.0,44503607444.0,1976.0,44503607444.0
10933.6,17753.32,10.855,17.6096,60.0,156.6,99552.0,84614.4,33174.6,2339816.8,3272888.0,96400.0,157106.4,10200.0,62648.2,18.6767338,1.0,1976.0,9091921030.0,1976.0,9091921030.0
10933.6,6.7,0.782,79.804,10.0,156.6,99552.0,84614.4,33174.6,2339816.8,3272888.0,95000.0,152981.8,4000.0,21417.0,18.6767338,1.0,1976.0,9091921030.0,1976.0,9091921030.0
10933.6,17753.32,-0.14,-78.3,10.0,156.6,502552.0,20000.0,20000.0,2339816.8,3272888.0,95000.0,152981.8,20000.0,107085.0,18.6767338,1.0,1976.0,9091921030.0,1976.0,9091921030.0
10933.6,17753.32,-0.677,-78.436,1.0,156.6,20000.0,5000.0,25000.0,2339816.8,3272888.0,95000.0,152981.8,51200.0,361399.2,18.6767338,1.0,1976.0,9091921030.0,1976.0,9091921030.0
9469.2,1573.3600000000001,5.479,86.6046,79.0,156.8,50000.0,20000.0,70000.0,82600.0,114099.6,110300.0,235808.8,167860.0,252411.0,18.6767338,1.0,1976.0,4943806093.0,1976.0,4943806093.0
18507.8,2214.2,-2.4162000000000003,93.5672,4.0,29.0,185600.0,240.0,185645.0,2186589.6,2371549.0,29160.0,68161.4,71740.0,122070.6,18.6767338,1.0,1976.0,368000000000.0,1976.0,368000000000.0
55077.0,68964.0,10.213400000000002,124.27559999999998,208.0,7.2,156400.0,93418.6,15841.6,9568950.2,16376824.2,58360.0,78931.4,192540.0,542096.4,18.6767338,1.0,1976.0,233000000000.0,1976.0,233000000000.0
1375.4,7.5,15.324,-89.101,23000.0,77000.0,3750000.0,1166000.0,4993000.0,59000.0,86308.2,110300.0,235808.8,1000000.0,5354255.0,18.6767338,1.0,1976.0,4365300200.0,1976.0,4365300200.0
3029.2,28123.597999999998,25.8452,60.57620000000001,20.8,790.8,200.0,13791.2,200.0,2486096.8,3426978.4,67000.0,129460.8,77100.0,113379.2,18.6767338,1.0,1976.0,12876366009.0,1976.0,12876366009.0
3029.2,28123.597999999998,25.8452,60.57620000000001,5.0,2.0,45737.2,13791.2,2.0,2486096.8,3426978.4,67000.0,129460.8,77100.0,113379.2,18.6767338,1.0,1976.0,12876366009.0,1976.0,12876366009.0
3029.2,28123.597999999998,25.8452,60.57620000000001,3.0,1.0,45737.2,13791.2,1.0,2486096.8,3426978.4,67000.0,129460.8,77100.0,113379.2,18.6767338,1.0,1976.0,12876366009.0,1976.0,12876366009.0
3029.2,28123.597999999998,25.8452,60.57620000000001,30.0,65.0,45737.2,2424.0,2489.0,2486096.8,3426978.4,67000.0,129460.8,77100.0,113379.2,18.6767338,1.0,1976.0,12876366009.0,1976.0,12876366009.0
3029.2,28123.597999999998,25.8452,60.57620000000001,265.4,790.8,46080.4,13791.2,1478.4,2486096.8,3426978.4,67000.0,129460.8,77100.0,113379.2,18.6767338,122.0,1976.0,12876366009.0,1976.0,12876366009.0
2247.2,18768.89,-8.3326,25.660200000000003,20.0,132.6,15000.0,11979.6,15000.0,59000.0,86308.2,119500.0,171199.0,848054.0,1328736.2,18.6767338,1.0,1976.0,1347999950.0,1976.0,1347999950.0
775.0,7.1,-4.603,140.091,420.0,1620.8,15000.0,5663.0,15000.0,2520012.6,2992040.6,12940.0,24642.6,25000.0,133856.0,18.6767338,1.0,1976.0,37269156627.0,1976.0,37269156627.0
660.6,6.5,-8.17,114.888,573.0,4755.0,450000.0,5663.0,454755.0,2520012.6,2992040.6,12940.0,24642.6,195000.0,1044080.0,18.6767338,1.0,1976.0,37269156627.0,1976.0,37269156627.0
611.2,7.1,-4.517,139.918,133.0,1620.8,7000.0,5663.0,7000.0,2520012.6,2992040.6,12940.0,24642.6,164100.0,448099.8,18.6767338,1.0,1976.0,37269156627.0,1976.0,37269156627.0
611.2,199.14000000000001,-0.7713999999999999,67.45660000000001,163.0,20.0,20000.0,5663.0,20020.0,2520012.6,2992040.6,12940.0,24642.6,164100.0,448099.8,18.6767338,1.0,1976.0,37269156627.0,1976.0,37269156627.0
775.0,199.14000000000001,-0.7713999999999999,67.45660000000001,40.0,1620.8,110400.0,5663.0,99415.0,2520012.6,2992040.6,12940.0,24642.6,164100.0,448099.8,18.6767338,32.0,1976.0,37269156627.0,1976.0,37269156627.0
775.0,199.14000000000001,-0.7713999999999999,67.45660000000001,25.0,1620.8,110400.0,5663.0,99415.0,2520012.6,2992040.6,12940.0,24642.6,164100.0,448099.8,18.6767338,1.0,1976.0,37269156627.0,1976.0,37269156627.0
13701.8,52.919999999999995,15.424800000000001,-43.8866,40.0,79.0,160244.8,43235.4,202428.0,3638200.0,4746175.0,6144600.0,7661303.4,13817535.6,17398906.2,18.6767338,1.0,1976.0,103000000000.0,1976.0,103000000000.0
13701.8,64.91999999999999,7.6956000000000016,-77.02520000000001,95.0,335.4,300000.0,93204.4,300000.0,3638200.0,4746175.0,6144600.0,7661303.4,260000.0,1392106.0,18.6767338,1.0,1976.0,103000000000.0,1976.0,103000000000.0
13701.8,64.91999999999999,7.6956000000000016,-77.02520000000001,87.0,63.4,250000.0,93204.4,250000.0,3638200.0,4746175.0,6144600.0,7661303.4,3378.0,18087.0,18.6767338,1.0,1976.0,103000000000.0,1976.0,103000000000.0
13701.8,52.919999999999995,15.424800000000001,-43.8866,18.0,79.0,160244.8,43235.4,202428.0,3638200.0,4746175.0,6144600.0,7661303.4,13817535.6,17398906.2,18.6767338,1.0,1976.0,103000000000.0,1976.0,103000000000.0
13701.8,64.91999999999999,7.6956000000000016,-77.02520000000001,30.0,63.4,50000.0,93204.4,50000.0,3638200.0,4746175.0,6144600.0,7661303.4,3378.0,18087.0,18.6767338,1.0,1976.0,103000000000.0,1976.0,103000000000.0
7505.6,6.2,33.8,59.15,16.0,34.0,37198.0,612477.2,24618.0,2831400.0,3443145.0,107000.0,184134.2,219200.0,957265.2,18.6767338,1.0,1976.0,68055295081.0,1976.0,68055295081.0
1137.6,6.4,66.157,-16.582,1.0,6.0,9157.4,18679.4,6.0,59000.0,86308.2,139040.0,316359.4,22796.4,146926.8,18.6767338,1.0,1976.0,1669488390.0,1976.0,1669488390.0
999.4,6.5,46.356,13.275,922.0,1750.0,111472.0,105000.0,218222.0,9568950.2,16376824.2,1686960.0,2345730.4,3600000.0,19275319.0,18.6767338,1.0,1976.0,225000000000.0,1976.0,225000000000.0
999.4,5527.460000000001,33.605599999999995,48.46640000000001,12.0,724.2,25373.4,32000.0,32000.0,9568950.2,16376824.2,1686960.0,2345730.4,744640.0,3893287.8,18.6767338,1.0,1976.0,225000000000.0,1976.0,225000000000.0
999.4,920.74,46.302,13.197,11.0,674.8,47547.8,27760.8,23727.6,9568950.2,16376824.2,1686960.0,2345730.4,745240.0,3894453.4,18.6767338,1.0,1976.0,225000000000.0,1976.0,225000000000.0
12097.2,5821.0,24.631279999999997,41.75,48.8,67.4,65637.0,67229.0,85560.2,2186589.6,2371549.0,96380.0,206896.6,40000.0,214170.0,18.6767338,1.0,1976.0,599000000000.0,1976.0,599000000000.0
12097.2,150.0,25.088479999999997,2.922799999999998,169.0,107.0,325000.0,66449.0,325107.0,2186589.6,2371549.0,96380.0,206896.6,800000.0,4283404.0,18.6767338,1.0,1976.0,599000000000.0,1976.0,599000000000.0
1381.6,32522.0,8.6478,-63.15580000000001,25.0,95.0,18773.4,1784.4,5674.8,757292.6,911716.0,41700.0,74100.4,100000.0,535426.0,18.6767338,1.0,1976.0,29902479339.0,1976.0,29902479339.0
4729.4,25464.0,19.797,57.757799999999996,16.0,26.0,500000.0,8850.0,508876.0,59000.0,86308.2,119500.0,171199.0,17000.0,91022.0,18.6767338,1.0,1976.0,2181844179.0,1976.0,2181844179.0
6558.4,37852.488,-7.921200000000001,-22.4604,120.0,3827.6,300000.0,32065.0,300000.0,2637000.0,3171757.6,48700.0,81549.8,242537.8,1474377.0,18.6767338,1.0,1976.0,88875923765.0,1976.0,88875923765.0
6558.4,37852.488,-7.921200000000001,-22.4604,600.0,1400.0,175000.0,100000.0,276400.0,2637000.0,3171757.6,48700.0,81549.8,100000.0,535426.0,18.6767338,1.0,1976.0,88875923765.0,1976.0,88875923765.0
6970.0,351.32,12.461800000000002,62.058400000000006,19.4,541.4,74786.2,200000.0,200000.0,59000.0,86308.2,121120.0,173212.8,135038.4,314653.2,18.6767338,1.0,1976.0,1204699849.0,1976.0,1204699849.0
1404.6,24104.046,13.78276,-65.135,26.2,17.4,1420000.0,2516.0,1420000.0,59000.0,86308.2,37300.0,173499.0,48060.0,82550.8,18.6767338,398.0,1976.0,775045516.8,1977.0,799030017.1
2408.4,23954.0,13.78276,-65.135,40.2,20.0,1971.6,2376.0,2296.6,59000.0,86308.2,37300.0,173499.0,22460.0,48584.6,18.6767338,1.0,1976.0,798313521.7,1976.0,798313521.7
2635.0,2397.5,20.651,-10.099999999999998,16.0,175.0,8000.0,16302.8,8000.0,59000.0,86308.2,119500.0,171199.0,13700.0,29400.0,18.6767338,1.0,1976.0,1836899999.0,1976.0,1836899999.0
8424.0,3267.22,31.763599999999997,55.3178,39.0,28.8,33315.2,4553.0,33470.0,3638200.0,4746175.0,6113200.0,7615939.0,35220.0,85630.4,18.6767338,2.0,1976.0,109000000000.0,1976.0,109000000000.0
698.2,211.4,3.6026000000000002,7.074200000000003,150.0,311.2,8081.6,175813.0,7661.0,59000.0,86308.2,119500.0,171199.0,96171.4,332089.2,18.6767338,1.0,1976.0,1452788985.0,1976.0,1452788985.0
4724.6,8.0,-28.427,-177.657,5.0,42.8,3025.8,918.0,808.8,2486096.8,3426978.4,60200.0,109589.4,87418.0,129853.6,18.6767338,1.0,1976.0,13604832424.0,1976.0,13604832424.0
4724.6,65.58,-1.8867999999999996,-44.391200000000005,8.4,42.8,129.0,808.0,129.0,2486096.8,3426978.4,60200.0,109589.4,87418.0,129853.6,18.6767338,1.0,1976.0,13604832424.0,1976.0,13604832424.0
6347.6,21544.7,2.5334000000000003,-5.6168,338.0,537.8,5566000.0,26467.0,5566000.0,2486096.8,3426978.4,67000.0,129460.8,505000.0,2703899.0,18.6767338,1.0,1976.0,13168080808.0,1976.0,13168080808.0
2106.0,5170.92,8.057999999999998,-1.8491999999999997,274.0,1349.4,2700000.0,8333.0,2700000.0,2881692.6,3871813.2,102500.0,210050.2,85000.0,455112.0,18.6767338,1.0,1976.0,19381055197.0,1976.0,19381055197.0
2106.0,7.9,6.262,124.023,6000.0,6348.0,175000.0,8333.0,181348.0,2881692.6,3871813.2,102500.0,210050.2,134000.0,717470.0,18.6767338,1.0,1976.0,19381055197.0,1976.0,19381055197.0
2106.0,5170.92,8.057999999999998,-1.8491999999999997,1226.2,1349.4,11510.0,2004.0,11510.0,2881692.6,3871813.2,102500.0,210050.2,679.0,3636.0,18.6767338,1.0,1976.0,19381055197.0,1976.0,19381055197.0
2106.0,5170.92,8.057999999999998,-1.8491999999999997,3.0,1347.0,2702.0,110.0,2812.0,2881692.6,3871813.2,102500.0,210050.2,84100.0,450293.0,18.6767338,1.0,1976.0,19381055197.0,1976.0,19381055197.0
2106.0,5170.92,8.057999999999998,-1.8491999999999997,110.0,17.0,1741.0,2004.0,1758.0,2881692.6,3871813.2,102500.0,210050.2,9326.0,49934.0,18.6767338,1.0,1976.0,19381055197.0,1976.0,19381055197.0
2106.0,5170.92,8.057999999999998,-1.8491999999999997,8.0,1349.4,1565.0,1504.0,1565.0,2881692.6,3871813.2,102500.0,210050.2,45931.6,245929.6,18.6767338,1.0,1976.0,19381055197.0,1976.0,19381055197.0
2106.0,5170.92,8.057999999999998,-1.8491999999999997,10.0,1349.4,14313.0,2004.0,14313.0,2881692.6,3871813.2,102500.0,210050.2,1553.0,8315.0,18.6767338,1.0,1976.0,19381055197.0,1976.0,19381055197.0
1897.6,261.15999999999997,-6.4686,-25.590200000000003,168.0,24.6,1700000.0,2562.0,1700000.0,59000.0,86308.2,36320.0,172733.8,1645.0,11424.8,18.6767338,398.0,1976.0,637753853.1,1977.0,746650613.0
43330.0,4463.5,-10.5858,-49.662400000000005,150.0,365.2,299.0,78812.6,299.0,82600.0,114099.6,69700.0,118761.2,9610.0,91226.0,18.6767338,1.0,1976.0,6013210816.0,1976.0,6013210816.0
6525.4,9324.348000000002,6.6238,-3.035000000000003,10.6,3903.0,47691.2,21265.0,36761.8,2637000.0,3171757.6,48700.0,81549.8,242537.8,1474377.0,18.6767338,2.0,1976.0,89233541404.0,1976.0,89233541404.0
4936.0,4.8,41.13,43.01,2.0,6.0,36458.0,19400.0,6.0,2520012.6,2992040.6,34060.0,70319.2,9910.0,47499.0,18.6767338,1.0,1976.0,51450000000.0,1976.0,51450000000.0
4936.0,4.9,37.7,28.89,4.0,50.0,46764.0,9000.0,9050.0,2520012.6,2992040.6,34060.0,70319.2,9910.0,47499.0,18.6767338,1.0,1976.0,51450000000.0,1976.0,51450000000.0
4936.0,7.3,39.121,44.029,3840.0,15000.0,150000.0,51000.0,216000.0,2520012.6,2992040.6,34060.0,70319.2,25000.0,133856.0,18.6767338,1.0,1976.0,51450000000.0,1976.0,51450000000.0
4936.0,4536.422,24.690400000000004,68.4282,40.0,3085.8,45378.0,17800.0,46625.2,2520012.6,2992040.6,37860.0,80287.2,9910.0,47499.0,18.6767338,1.0,1976.0,51450000000.0,1976.0,51450000000.0
4936.0,4536.422,24.690400000000004,68.4282,27.0,3085.8,45378.0,17800.0,46625.2,2520012.6,2992040.6,37860.0,80287.2,9910.0,47499.0,18.6767338,1.0,1976.0,51450000000.0,1976.0,51450000000.0
1946.2,38787.240000000005,6.070599999999999,37.6726,139.0,1351.2,3352.0,72560.6,3355.6,683702.0,1147320.4,500400.0,652882.6,41000.0,219524.0,18.6767338,335.0,1976.0,1870000000000.0,1976.0,1870000000000.0
4058.2,7.4,-31.028,-67.767,70.0,100.0,8382.4,40000.0,40100.0,2163200.0,2595410.8,32200.0,48368.2,80000.0,402191.0,19.89103658,1.0,1977.0,56781000101.0,1977.0,56781000101.0
3759.0,18231.314000000002,2.3716076000000017,-11.579400000000001,64.0,38.8,2500.0,13859.0,2500.0,2163200.0,2595410.8,32200.0,48368.2,39832.4,112944.2,19.89103658,1.0,1977.0,56781000101.0,1977.0,56781000101.0
8186.2,28.52,32.7904,55.4404,3.0,48.0,2121.0,7151.4,3971.0,3638200.0,4746175.0,114200.0,159010.6,2168.0,10899.0,19.89103658,1.0,1977.0,110000000000.0,1977.0,110000000000.0
2711.4,184.4,-4.1934,74.9888,177.2,66.6,442000.0,39421.0,442000.0,59000.0,86308.2,119500.0,171199.0,13607.8,86627.6,19.89103658,397.0,1977.0,1131224878.0,1978.0,1475583645.0
6986.8,152.0,15.519000000000002,38.864200000000004,39.6,169.8,272495.4,900.0,900.0,59000.0,86308.2,121120.0,173212.8,76757.8,138088.2,19.89103658,1.0,1977.0,1131224878.0,1977.0,1131224878.0
611.8,9196.61,4.051339999999999,-19.194200000000002,600.0,10000.0,45874.6,93021.4,10000.0,2339816.8,3272888.0,95000.0,152981.8,50000.0,251370.0,19.89103658,1.0,1977.0,9651149302.0,1977.0,9651149302.0
611.8,9224.61,4.051339999999999,-19.194200000000002,13.0,100.0,45874.6,93021.4,100.0,2339816.8,3272888.0,95000.0,152981.8,24400.0,67747.6,19.89103658,1.0,1977.0,9651149302.0,1977.0,9651149302.0
611.8,3060.6099999999997,4.051339999999999,-19.194200000000002,260.0,2132.6,10461.0,93021.4,10461.0,2339816.8,3272888.0,95000.0,152981.8,24400.0,67747.6,19.89103658,1.0,1977.0,9651149302.0,1977.0,9651149302.0
611.8,3060.6099999999997,4.051339999999999,-19.194200000000002,5.0,2132.6,200000.0,93021.4,200000.0,2339816.8,3272888.0,95000.0,152981.8,24400.0,67747.6,19.89103658,1.0,1977.0,9651149302.0,1977.0,9651149302.0
611.8,9224.61,4.051339999999999,-19.194200000000002,21.0,500.0,45874.6,93021.4,500.0,2339816.8,3272888.0,95000.0,152981.8,24400.0,67747.6,19.89103658,1.0,1977.0,9651149302.0,1977.0,9651149302.0
611.8,3060.6099999999997,4.051339999999999,-19.194200000000002,8.0,2132.6,13650.0,93021.4,13650.0,2339816.8,3272888.0,95000.0,152981.8,24400.0,67747.6,19.89103658,1.0,1977.0,9651149302.0,1977.0,9651149302.0
3140.2,2725.656,4.0932,33.5116,10.0,2270.4,70000.0,20000.0,90000.0,59000.0,86308.2,181360.0,305198.8,10000.0,50274.0,19.89103658,1.0,1977.0,3229050000.0,1977.0,3229050000.0
3365.6,2746.956,4.0932,33.5116,109.0,2270.4,39850.6,62024.0,48850.6,59000.0,86308.2,181360.0,305198.8,32294.0,111559.8,19.89103658,32.0,1977.0,3229050000.0,1977.0,3229050000.0
21562.4,31969.340000000004,4.434600000000001,97.4644,2.0,8.6,75000.0,50000.0,125000.0,3609550.2,5196056.4,494680.0,904076.0,29888.0,173070.2,19.89103658,1.0,1977.0,176000000000.0,1977.0,176000000000.0
21327.6,31969.340000000004,5.74,121.744,10.0,100.0,512.6,12688.0,100.0,3609550.2,5196056.4,494680.0,904076.0,25868.4,167191.8,19.89103658,1.0,1977.0,176000000000.0,1977.0,176000000000.0
21327.6,31969.340000000004,5.74,121.744,51.6,25.8,6000.0,12688.0,6000.0,3609550.2,5196056.4,494680.0,904076.0,97850.4,661277.2,19.89103658,1.0,1977.0,176000000000.0,1977.0,176000000000.0
21327.6,109.54,5.739999999999999,121.744,60.0,152.6,15349.6,12688.0,1027805.8,3609550.2,5196056.4,494680.0,904076.0,35433.8,180942.6,19.89103658,1.0,1977.0,176000000000.0,1977.0,176000000000.0
21327.6,109.54,5.74,121.744,37.2,152.8,238139.4,12688.0,1929782.6,3609550.2,5196056.4,494680.0,904076.0,194313.2,406595.4,19.89103658,32.0,1977.0,176000000000.0,1977.0,176000000000.0
20468.8,193458.026,10.7374,19.7802,981.8,445.6,4072400.0,3289.0,274600.0,9568950.2,16376824.2,1833253.2,2566927.2,65400.0,147007.2,19.89103658,1.0,1977.0,212000000000.0,1977.0,212000000000.0
30426.2,48992.08,-0.5799199999999999,-11.497480000000001,58.0,31.8,2215486.6,52504.6,2214705.6,9568950.2,16376824.2,228600.0,311237.2,3000000.0,15082170.0,19.89103658,1127.0,1977.0,212000000000.0,1980.0,275000000000.0
4619.2,7431.539999999999,8.8128,37.559799999999996,14.6,62.8,197748.0,47802.6,200384.4,2831400.0,3443145.0,69200.0,118809.0,1048.4,2155.4,19.89103658,1.0,1977.0,73135771167.0,1977.0,73135771167.0
9455.0,968.9800000000001,3.5106,-46.943,15.0,39242.0,10695.6,16800.0,16800.0,2486096.8,3426978.4,37432.4,55648.0,6800.0,34186.0,19.89103658,1.0,1977.0,13965595122.0,1977.0,13965595122.0
709636.4,25879.774,-1.52,29.25,147.0,233.4,7779.6,60000.0,60000.0,2486096.8,3426978.4,129079.51999999999,201308.4,121975.8,238297.2,19.89103658,1.0,1977.0,12344424764.0,1977.0,12344424764.0
976.0,23290.920000000002,8.2354,-16.0462,30.2,1345.0,2469.0,100.0,100.0,2881692.6,3871813.2,102500.0,210050.2,172421.0,385559.2,19.89103658,1.0,1977.0,19470960619.0,1977.0,19470960619.0
6859.0,54037.864,20.8838,52.59160000000001,7.0,3380.0,18000.0,46424.2,18000.0,2486096.8,3426978.4,37432.4,47316.2,41800.0,96969.4,19.89103658,1.0,1977.0,14206158675.0,1977.0,14206158675.0
10048.2,15899.91,6.9654,11.306400000000002,88.0,1813.4,300.0,73868.8,300.0,2492696.8,3423816.6,153200.0,239837.6,91330.0,173544.6,19.89103658,1.0,1977.0,11026342618.0,1977.0,11026342618.0
4893.6,40073.88,9.389199999999999,78.48400000000001,64.0,97.0,173187.4,8691.6,173187.4,82600.0,114099.6,110300.0,235808.8,168000.0,329985.8,19.89103658,1.0,1977.0,5651840585.0,1977.0,5651840585.0
4893.6,18.0,9.389199999999999,78.48400000000001,7.0,90.8,16000.0,8511.6,16000.0,82600.0,114099.6,110300.0,235808.8,148300.0,286974.4,19.89103658,1.0,1977.0,5651840585.0,1977.0,5651840585.0
1585.4,73223.29,34.551739999999995,49.39552,26.0,26.0,25000.0,4210.2,25000.0,2186589.6,2371549.0,382560.0,413739.6,749400.0,783789.6,19.89103658,1.0,1977.0,407000000000.0,1977.0,407000000000.0
1307.2,38295.0,11.016,100.88,6.0,7.0,16674.4,34920.0,16682.0,7426659.8,13386187.6,220160.0,373895.0,1000.0,5027.0,19.89103658,1.0,1977.0,263000000000.0,1977.0,263000000000.0
2701.0,2701.6760000000004,4.0932,33.5116,319.2,133.6,6558.0,37076.0,6558.0,59000.0,86308.2,181360.0,305198.8,32894.0,112750.6,19.89103658,1.0,1977.0,3189428571.0,1977.0,3189428571.0
2701.0,2701.6760000000004,4.0932,33.5116,319.2,133.6,26848.0,37076.0,29848.0,59000.0,86308.2,181360.0,305198.8,32094.0,110303.2,19.89103658,32.0,1977.0,3189428571.0,1977.0,3189428571.0
862.4,96.7,-10.398298,166.2858,16.0,628.8,5391.8,13337.0,5071.8,59000.0,86308.2,38840.0,175866.4,5410.0,15463.4,19.89103658,397.0,1977.0,138093099.1,1978.0,171833086.0
2121.6,9917.2,0.38599999999999995,38.596000000000004,27.0,587.4,1600.0,288769.2,1600.0,660012.6,823867.2,12940.0,24642.6,28000.0,140767.0,19.89103658,60.0,1977.0,35673080481.0,1977.0,35673080481.0
5648.0,85.67999999999999,35.306599999999996,4.155200000000001,8.8,85.4,37.0,60.0,97.0,2486096.8,3426978.4,44432.4,58378.0,41100.0,47845.2,19.89103658,1.0,1977.0,15719433719.0,1977.0,15719433719.0
5648.0,85.67999999999999,34.358999999999995,13.556000000000001,1.0,37.0,20880.6,71.0,108.0,2881692.6,3871813.2,44432.4,58378.0,41100.0,47845.2,19.89103658,1.0,1977.0,15719433719.0,1977.0,15719433719.0
5648.0,71.91999999999999,35.508599999999994,3.915200000000001,8.8,93.6,20880.6,75478.2,19621.6,2486096.8,3426978.4,44432.4,58378.0,41100.0,47845.2,19.89103658,121.0,1977.0,15719433719.0,1977.0,15719433719.0
4956.4,133.26,4.2894000000000005,78.7384,75.6,272.8,450000.0,12350.0,450000.0,59000.0,86308.2,47120.0,207451.8,14450.0,130891.4,19.89103658,32.0,1977.0,947000000.0,1977.0,947000000.0
2651.4,6245.54,4.533,-9.612599999999997,37.0,149.4,29942.0,14299.0,29942.0,2520012.6,2992040.6,272400.0,366632.6,56800.0,103988.6,19.89103658,1.0,1977.0,45808915663.0,1977.0,45808915663.0
2651.4,6245.54,4.533,-9.612599999999997,10.0,149.4,260000.0,14299.0,260000.0,2520012.6,2992040.6,272400.0,366632.6,56800.0,103988.6,19.89103658,1.0,1977.0,45808915663.0,1977.0,45808915663.0
2651.4,6245.54,4.533,-9.612599999999997,63.2,149.4,25000.0,14299.0,25000.0,2520012.6,2992040.6,272400.0,366632.6,56800.0,103988.6,19.89103658,1.0,1977.0,45808915663.0,1977.0,45808915663.0
2651.4,6245.54,4.533,-9.612599999999997,12.0,149.4,5000.0,14299.0,5000.0,2520012.6,2992040.6,272400.0,366632.6,56800.0,103988.6,19.89103658,1.0,1977.0,45808915663.0,1977.0,45808915663.0
2651.4,6245.54,4.533,-9.612599999999997,1.0,60.0,3000.0,14299.0,3060.0,2520012.6,2992040.6,272400.0,366632.6,56800.0,103988.6,19.89103658,1.0,1977.0,45808915663.0,1977.0,45808915663.0
2651.4,8.3,-11.164,118.378,185.0,75.0,3900.0,14299.0,3975.0,2520012.6,2992040.6,272400.0,366632.6,1200.0,6033.0,19.89103658,1.0,1977.0,45808915663.0,1977.0,45808915663.0
2651.4,6245.54,4.533,-9.612599999999997,80.0,149.4,59380.0,14299.0,58412.0,2520012.6,2992040.6,272400.0,366632.6,56800.0,103988.6,19.89103658,1.0,1977.0,45808915663.0,1977.0,45808915663.0
2651.4,6245.54,4.533,-9.612599999999997,2.0,25.0,13368.4,14299.0,25.0,2520012.6,2992040.6,272400.0,366632.6,56800.0,103988.6,19.89103658,1.0,1977.0,45808915663.0,1977.0,45808915663.0
1448.2,121244.0,19.1626,-3.475200000000001,23.0,4867.2,9091.0,1087533.8,9091.0,3638200.0,4746175.0,60060.0,139025.4,218867.0,750753.0,19.89103658,1.0,1977.0,121000000000.0,1977.0,121000000000.0
1448.2,92229.56,19.3158,-3.603799999999997,500.0,4918.0,1000000.0,1088021.8,1000000.0,3638200.0,4746175.0,60060.0,139025.4,123707.0,541901.8,19.89103658,1.0,1977.0,121000000000.0,1977.0,121000000000.0
1448.2,91617.56,19.3158,-3.603799999999997,60.0,4896.6,45000.0,1088021.8,45000.0,3638200.0,4746175.0,60060.0,139025.4,119807.0,535030.0,19.89103658,1.0,1977.0,121000000000.0,1977.0,121000000000.0
1301.0,91636.4,15.7892,1.3903999999999996,14204.0,4871.8,9037400.0,5432400.0,14469800.0,3638200.0,4746175.0,60060.0,139025.4,498535.0,2506330.0,19.89103658,1.0,1977.0,121000000000.0,1977.0,121000000000.0
1448.2,121244.0,19.315800000000003,-3.6038000000000023,2.0,4886.2,10000.0,1088021.8,10000.0,3638200.0,4746175.0,60060.0,139025.4,122807.0,541240.4,19.89103658,1.0,1977.0,121000000000.0,1977.0,121000000000.0
59659.0,6.9,27.609,56.393,167.0,556.0,20126.0,100787.4,20682.0,2637000.0,3171757.6,283200.0,491449.0,40001.4,80105.0,19.89103658,1.0,1977.0,80600122702.0,1977.0,80600122702.0
59659.0,5.9,31.98,50.68,352.0,200.0,400000.0,100787.4,400200.0,2637000.0,3171757.6,283200.0,491449.0,40001.4,80105.0,19.89103658,1.0,1977.0,80600122702.0,1977.0,80600122702.0
59659.0,5.4,38.934,44.38,3.0,9.0,120765.2,100787.4,9.0,2637000.0,3171757.6,283200.0,491449.0,64839.4,156090.8,19.89103658,1.0,1977.0,80600122702.0,1977.0,80600122702.0
59659.0,5.0,27.69,56.57,3.0,15.0,120765.2,100787.4,15.0,2637000.0,3171757.6,283200.0,491449.0,64839.4,156090.8,19.89103658,1.0,1977.0,80600122702.0,1977.0,80600122702.0
